epoch,cost,w0,w1,w2,h00,h01,h10,h11
2504,0.00037597664279150024,-11.40076542488344,7.663854748034988,7.662533992250438,1.1186793672899743e-05,0.02324305576868091,0.02327305953279992,0.9806518997010903
2505,0.0003758215717058938,-11.401399368493289,7.664276170317617,7.6629559553063125,1.1179704203219728e-05,0.023238243699482627,0.02326822910976313,0.980655873196344
2506,0.0003756666272354747,-11.402033052513888,7.664697420441515,7.663377745764148,1.1172622126598829e-05,0.023233434576989415,0.023263401652037295,0.9806598442763625
2507,0.0003755118092259923,-11.402666477156147,7.665118498546243,7.663799363764039,1.1165547432323314e-05,0.0232286283982113,0.023258577156606095,0.9806638129435793
2508,0.0003753571175234267,-11.40329964263072,7.665539404771196,7.664220809445912,1.1158480109699334e-05,0.023223825160162567,0.023253755620457575,0.9806677792004239
2509,0.0003752025519740273,-11.403932549148008,7.6659601392555965,7.664642082949522,1.1151420148052814e-05,0.023219024859861635,0.023248937040583926,0.980671743049323
2510,0.0003750481124242781,-11.40456519691815,7.6663807021385,7.665063184414454,1.1144367536729518e-05,0.023214227494331302,0.023244121413981755,0.9806757044926995
2511,0.00037489379872092317,-11.405197586151036,7.666801093558796,7.665484113980128,1.1137322265094856e-05,0.023209433060598403,0.02323930873765178,0.9806796635329728
2512,0.0003747396107109491,-11.405829717056301,7.667221313655202,7.66590487178579,1.113028432253399e-05,0.023204641555694096,0.02323449900859908,0.9806836201725591
2513,0.00037458554824158086,-11.406461589843323,7.66764136256627,7.66632545797052,1.1123253698451702e-05,0.02319985297665371,0.02322969222383295,0.9806875744138711
2514,0.00037443161116029386,-11.407093204721232,7.6680612404303865,7.666745872673231,1.1116230382272318e-05,0.02319506732051668,0.023224888380366848,0.9806915262593188
2515,0.0003742777993148357,-11.4077245618989,7.668480947385767,7.667166116032666,1.1109214363439756e-05,0.02319028458432667,0.02322008747521849,0.9806954757113074
2516,0.0003741241125531611,-11.408355661584949,7.6689004835704635,7.667586188187402,1.1102205631417467e-05,0.023185504765131596,0.02321528950540992,0.9806994227722401
2517,0.00037397055072348775,-11.408986503987744,7.669319849122359,7.6680060892758455,1.109520417568833e-05,0.02318072785998345,0.023210494467967267,0.9807033674445161
2518,0.00037381711367428296,-11.40961708931541,7.669739044179171,7.66842581943624,1.1088209985754597e-05,0.023175953865938317,0.023205702359920824,0.9807073097305312
2519,0.00037366380125425494,-11.410247417775803,7.670158068878452,7.668845378806658,1.1081223051137996e-05,0.023171182780056594,0.023200913178305242,0.9807112496326779
2520,0.0003735106133123525,-11.410877489576544,7.670576923357588,7.66926476752501,1.1074243361379503e-05,0.023166414599402708,0.023196126920159252,0.9807151871533457
2521,0.0003733575496977606,-11.411507304924992,7.670995607753799,7.669683985729035,1.1067270906039437e-05,0.02316164932104528,0.023191343582525805,0.9807191222949204
2522,0.0003732046102599171,-11.412136864028263,7.671414122204138,7.670103033556309,1.1060305674697325e-05,0.023156886942056983,0.023186563162451962,0.9807230550597844
2523,0.00037305179484850847,-11.412766167093217,7.671832466845498,7.670521911144243,1.105334765695192e-05,0.023152127459514737,0.023181785656989074,0.9807269854503173
2524,0.00037289910331344774,-11.413395214326474,7.672250641814602,7.6709406186300795,1.1046396842421069e-05,0.02314737087049935,0.02317701106319245,0.9807309134688945
2525,0.0003727465355049002,-11.414024005934394,7.672668647248013,7.671359156150898,1.103945322074184e-05,0.02314261717209602,0.023172239378121788,0.9807348391178887
2526,0.0003725940912732575,-11.414652542123092,7.673086483282127,7.671777523843613,1.1032516781570326e-05,0.02313786636139388,0.02316747059884082,0.9807387623996697
2527,0.0003724417704691802,-11.41528082309844,7.673504150053176,7.672195721844972,1.1025587514581583e-05,0.023133118435486082,0.02316270472241731,0.9807426833166027
2528,0.00037228957294353727,-11.415908849066058,7.673921647697231,7.67261375029156,1.101866540946973e-05,0.02312837339146997,0.023157941745923272,0.9807466018710508
2529,0.00037213749854745346,-11.416536620231316,7.674338976350196,7.673031609319797,1.101175045594784e-05,0.023123631226447016,0.023153181666434878,0.9807505180653734
2530,0.0003719855471322871,-11.41716413679934,7.674756136147813,7.673449299065941,1.1004842643747849e-05,0.023118891937522652,0.023148424481032305,0.9807544319019262
2531,0.00037183371854963897,-11.417791398975007,7.675173127225663,7.673866819666082,1.0997941962620573e-05,0.02311415552180642,0.023143670186799907,0.9807583433830627
2532,0.00037168201265134733,-11.418418406962951,7.675589949719161,7.67428417125615,1.0991048402335632e-05,0.023109421976411873,0.023138918780826072,0.9807622525111317
2533,0.0003715304292894792,-11.419045160967563,7.676006603763563,7.674701353971911,1.0984161952681377e-05,0.023104691298456572,0.023134170260203264,0.9807661592884797
2534,0.00037137896831636037,-11.419671661192979,7.676423089493961,7.6751183679489685,1.0977282603465001e-05,0.023099963485062287,0.023129424622028192,0.98077006371745
2535,0.000371227629584532,-11.420297907843096,7.6768394070452874,7.675535213322762,1.0970410344512298e-05,0.023095238533354646,0.023124681863401473,0.9807739658003819
2536,0.0003710764129467719,-11.420923901121565,7.677255556552309,7.675951890228569,1.0963545165667766e-05,0.023090516440463397,0.023119941981427885,0.9807778655396122
2537,0.0003709253182561115,-11.421549641231795,7.677671538149635,7.676368398801507,1.0956687056794451e-05,0.02308579720352225,0.023115204973216192,0.9807817629374739
2538,0.0003707743453657969,-11.422175128376951,7.678087351971711,7.676784739176528,1.0949836007773994e-05,0.023081080819668892,0.023110470835879186,0.980785657996297
2539,0.0003706234941293231,-11.422800362759947,7.6785029981528234,7.677200911488425,1.0942992008506613e-05,0.02307636728604519,0.023105739566533914,0.9807895507184085
2540,0.0003704727644003994,-11.42342534458346,7.678918476827096,7.677616915871829,1.0936155048910963e-05,0.023071656599796837,0.023101011162301267,0.9807934411061316
2541,0.000370322156033009,-11.424050074049926,7.679333788128496,7.678032752461209,1.092932511892412e-05,0.023066948758073552,0.023096285620306224,0.980797329161787
2542,0.00037017166888131473,-11.424674551361536,7.679748932190827,7.678448421390875,1.0922502208501601e-05,0.023062243758029056,0.02309156293767777,0.9808012148876913
2543,0.0003700213027997571,-11.425298776720238,7.680163909147733,7.6788639227949735,1.091568630761725e-05,0.02305754159682099,0.023086843111548915,0.9808050982861588
2544,0.0003698710576429944,-11.425922750327741,7.6805787191327015,7.679279256807495,1.0908877406263256e-05,0.023052842271611036,0.023082126139056698,0.9808089793594997
2545,0.00036972093326590225,-11.426546472385509,7.680993362279057,7.679694423562264,1.0902075494450113e-05,0.023048145779564832,0.023077412017342213,0.9808128581100222
2546,0.0003695709295236034,-11.427169943094768,7.681407838719968,7.680109423192951,1.0895280562206493e-05,0.02304345211785191,0.02307270074355044,0.9808167345400298
2547,0.0003694210462714502,-11.427793162656505,7.6818221485884415,7.680524255833062,1.0888492599579286e-05,0.023038761283645744,0.02306799231483037,0.980820608651824
2548,0.0003692712833650204,-11.428416131271462,7.682236292017328,7.680938921615949,1.0881711596633574e-05,0.02303407327412385,0.023063286728335075,0.9808244804477025
2549,0.0003691216406601254,-11.429038849140143,7.682650269139319,7.6813534206747995,1.0874937543452537e-05,0.0230293880864676,0.023058583981221528,0.9808283499299603
2550,0.0003689721180128139,-11.429661316462818,7.683064080086947,7.681767753142645,1.08681704301374e-05,0.023024705717862238,0.023053884070650624,0.9808322171008886
2551,0.0003688227152793423,-11.430283533439514,7.683477724992589,7.6821819191523595,1.0861410246807428e-05,0.023020026165496983,0.023049186993787267,0.9808360819627759
2552,0.00036867343231620836,-11.430905500270018,7.683891203988463,7.682595918836655,1.0854656983599925e-05,0.02301534942656494,0.023044492747800294,0.9808399445179073
2553,0.0003685242689801466,-11.43152721715388,7.684304517206629,7.683009752328089,1.0847910630670145e-05,0.023010675498263213,0.023039801329862584,0.9808438047685654
2554,0.00036837522512810273,-11.432148684290409,7.684717664778991,7.68342341975906,1.0841171178191259e-05,0.023006004377792762,0.023035112737150892,0.9808476627170285
2555,0.00036822630061725877,-11.432769901878686,7.685130646837297,7.683836921261808,1.0834438616354252e-05,0.023001336062358275,0.023030426966845804,0.9808515183655726
2556,0.00036807749530502873,-11.433390870117544,7.685543463513135,7.684250256968415,1.0827712935368047e-05,0.02299667054916854,0.023025744016132003,0.9808553717164702
2557,0.00036792880904904554,-11.434011589205586,7.685956114937943,7.68466342701081,1.0820994125459285e-05,0.022992007835436132,0.023021063882197983,0.9808592227719909
2558,0.0003677802417071649,-11.434632059341178,7.686368601242996,7.685076431520761,1.0814282176872387e-05,0.02298734791837741,0.02301638656223614,0.9808630715344012
2559,0.00036763179313747393,-11.435252280722446,7.686780922559416,7.685489270629881,1.0807577079869534e-05,0.022982690795212778,0.023011712053442858,0.980866918005964
2560,0.0003674834631982821,-11.435872253547288,7.687193079018172,7.685901944469626,1.0800878824730516e-05,0.022978036463166318,0.023007040353018326,0.9808707621889398
2561,0.0003673352517481339,-11.436491978013358,7.687605070750074,7.686314453171297,1.0794187401752836e-05,0.02297338491946608,0.023002371458166707,0.9808746040855854
2562,0.00036718715864577457,-11.437111454318082,7.688016897885778,7.68672679686604,1.0787502801251538e-05,0.022968736161343893,0.022997705366095966,0.9808784436981546
2563,0.00036703918375019675,-11.437730682658646,7.688428560555787,7.687138975684841,1.0780825013559288e-05,0.022964090186035454,0.022993042074018036,0.9808822810288985
2564,0.000366891326920606,-11.438349663232009,7.688840058890446,7.687550989758536,1.077415402902622e-05,0.022959446990780247,0.022988381579148624,0.9808861160800645
2565,0.00036674358801642504,-11.438968396234888,7.6892513930199495,7.6879628392178025,1.0767489838020003e-05,0.022954806572821628,0.0229837238787074,0.9808899488538974
2566,0.00036659596689731465,-11.439586881863773,7.689662563074335,7.688374524193165,1.076083243092571e-05,0.022950168929406725,0.022979068969917776,0.9808937793526389
2567,0.00036644846342314384,-11.44020512031492,7.690073569183488,7.688786044814992,1.0754181798145852e-05,0.022945534057786505,0.022974416850007125,0.9808976075785271
2568,0.00036630107745401063,-11.440823111784349,7.690484411477138,7.689197401213498,1.07475379301003e-05,0.022940901955215687,0.022969767516206566,0.9809014335337974
2569,0.00036615380885022516,-11.441440856467851,7.690895090084864,7.689608593518744,1.074090081722626e-05,0.022936272618952834,0.022965120965751117,0.9809052572206826
2570,0.0003660066574723261,-11.44205835456098,7.6913056051360895,7.690019621860636,1.0734270449978274e-05,0.022931646046260364,0.022960477195879677,0.9809090786414114
2571,0.0003658596231810807,-11.442675606259069,7.6917159567600875,7.690430486368928,1.0727646818828044e-05,0.022927022234404286,0.02295583620383482,0.9809128977982104
2572,0.00036571270583745047,-11.443292611757212,7.692126145085975,7.690841187173219,1.0721029914264543e-05,0.02292240118065447,0.022951197986862973,0.9809167146933024
2573,0.0003655659053026462,-11.443909371250273,7.692536170242721,7.691251724402956,1.0714419726793926e-05,0.022917782882284583,0.022946562542214437,0.9809205293289076
2574,0.0003654192214380725,-11.444525884932887,7.692946032359138,7.6916620981874315,1.0707816246939498e-05,0.02291316733657206,0.022941929867143284,0.9809243417072434
2575,0.00036527265410537,-11.445142152999454,7.693355731563889,7.692072308655788,1.0701219465241691e-05,0.022908554540798133,0.022937299958907472,0.9809281518305234
2576,0.00036512620316637713,-11.445758175644153,7.693765267985486,7.692482355937012,1.0694629372257928e-05,0.02290394449224762,0.02293267281476857,0.9809319597009586
2577,0.0003649798684831806,-11.44637395306093,7.694174641752287,7.692892240159941,1.0688045958562714e-05,0.022899337188209183,0.022928048431992,0.9809357653207572
2578,0.00036483364991806425,-11.446989485443499,7.694583852992501,7.69330196145326,1.0681469214747527e-05,0.022894732625975214,0.02292342680784699,0.9809395686921243
2579,0.00036468754733352175,-11.447604772985349,7.694992901834185,7.6937115199455,1.067489913142083e-05,0.022890130802841854,0.022918807939606548,0.9809433698172615
2580,0.0003645415605922818,-11.448219815879739,7.6954017884052455,7.694120915765043,1.0668335699207973e-05,0.0228855317161089,0.022914191824547386,0.9809471686983675
2581,0.0003643956895572695,-11.448834614319699,7.695810512833438,7.694530149040118,1.0661778908751215e-05,0.02288093536307995,0.022909578459950036,0.9809509653376388
2582,0.0003642499340916489,-11.449449168498036,7.6962190752463675,7.694939219898805,1.0655228750709606e-05,0.02287634174106218,0.022904967843098662,0.9809547597372681
2583,0.00036410429405877995,-11.450063478607325,7.696627475771491,7.69534812846903,1.0648685215759076e-05,0.022871750847366625,0.022900359971281353,0.980958551899445
2584,0.00036395876932224003,-11.450677544839914,7.697035714536113,7.695756874878572,1.0642148294592274e-05,0.022867162679307905,0.022895754841789764,0.9809623418263571
2585,0.0003638133597458316,-11.451291367387931,7.69744379166739,7.696165459255057,1.0635617977918576e-05,0.02286257723420433,0.022891152451919344,0.9809661295201876
2586,0.0003636680651935613,-11.451904946443273,7.6978517072923305,7.696573881725962,1.0629094256464065e-05,0.022857994509377887,0.022886552798969246,0.9809699149831179
2587,0.000363522885529648,-11.452518282197607,7.69825946153779,7.696982142418616,1.0622577120971539e-05,0.022853414502154383,0.02288195588024243,0.9809736982173262
2588,0.0003633778206185352,-11.453131374842384,7.69866705453048,7.697390241460195,1.061606656220033e-05,0.022848837209863103,0.02287736169304543,0.9809774792249872
2589,0.00036323287032485706,-11.453744224568826,7.699074486396959,7.697798178977729,1.0609562570926375e-05,0.022844262629837027,0.022872770234688464,0.9809812580082731
2590,0.00036308803451349326,-11.454356831567926,7.699481757263639,7.698205955098096,1.0603065137942235e-05,0.02283969075941292,0.022868181502485645,0.980985034569353
2591,0.00036294331304949676,-11.454969196030458,7.699888867256784,7.6986135699480265,1.0596574254056923e-05,0.02283512159593108,0.022863595493754614,0.9809888089103932
2592,0.00036279870579815707,-11.455581318146967,7.700295816502511,7.699021023654102,1.0590089910095958e-05,0.022830555136735525,0.022859012205816775,0.9809925810335565
2593,0.0003626542126249746,-11.456193198107782,7.700702605126786,7.699428316342755,1.058361209690126e-05,0.02282599137917378,0.02285443163599709,0.9809963509410038
2594,0.0003625098333956479,-11.456804836103002,7.70110923325543,7.699835448140271,1.0577140805331188e-05,0.022821430320597108,0.022849853781624272,0.9810001186348919
2595,0.00036236556797608605,-11.457416232322508,7.7015157010141175,7.700242419172787,1.0570676026260447e-05,0.022816871958360335,0.022845278640030674,0.9810038841173755
2596,0.0003622214162324253,-11.458027386955953,7.701922008528374,7.7006492295662925,1.0564217750580128e-05,0.022812316289821992,0.022840706208552372,0.981007647390606
2597,0.0003620773780309951,-11.45863830019277,7.7023281559235794,7.701055879446629,1.055776596919758e-05,0.022807763312344152,0.022836136484529028,0.9810114084567321
2598,0.0003619334532383392,-11.459248972222172,7.7027341433249665,7.70146236893949,1.0551320673036442e-05,0.022803213023292527,0.022831569465303982,0.9810151673178992
2599,0.00036178964172119815,-11.459859403233148,7.703139970857621,7.701868698170424,1.0544881853036543e-05,0.022798665420036373,0.02282700514822413,0.9810189239762503
2600,0.00036164594334654325,-11.460469593414468,7.703545638646485,7.702274867264831,1.0538449500153937e-05,0.022794120499948577,0.022822443530640096,0.9810226784339251
2601,0.0003615023579815381,-11.46107954295468,7.703951146816353,7.702680876347965,1.0532023605360806e-05,0.022789578260405573,0.022817884609906056,0.9810264306930605
2602,0.00036135888549355125,-11.46168925204211,7.704356495491874,7.703086725544934,1.0525604159645513e-05,0.022785038698787494,0.022813328383379922,0.9810301807557907
2603,0.00036121552575016835,-11.462298720864867,7.704761684797551,7.703492414980699,1.0519191154012433e-05,0.02278050181247785,0.022808774848423027,0.9810339286242468
2604,0.00036107227861917557,-11.462907949610836,7.705166714857742,7.703897944780076,1.0512784579482073e-05,0.022775967598863925,0.022804224002400512,0.9810376743005567
2605,0.00036092914396856294,-11.463516938467688,7.705571585796661,7.704303315067734,1.050638442709087e-05,0.022771436055336366,0.022799675842680917,0.9810414177868464
2606,0.00036078612166654173,-11.464125687622868,7.705976297738377,7.704708525968199,1.0499990687891337e-05,0.02276690717928959,0.022795130366636593,0.9810451590852379
2607,0.0003606432115815015,-11.46473419726361,7.706380850806813,7.705113577605848,1.0493603352951853e-05,0.022762380968121332,0.022790587571643258,0.9810488981978512
2608,0.0003605004135820524,-11.465342467576919,7.70678524512575,7.705518470104917,1.0487222413356805e-05,0.02275785741923312,0.022786047455080467,0.9810526351268027
2609,0.00036035772753701203,-11.465950498749592,7.707189480818823,7.705923203589494,1.0480847860206368e-05,0.022753336530029786,0.022781510014331097,0.9810563698742067
2610,0.00036021515331539726,-11.466558290968207,7.707593558009523,7.706327778183524,1.0474479684616572e-05,0.022748818297919745,0.022776975246781652,0.9810601024421742
2611,0.00036007269078642775,-11.467165844419121,7.7079974768212,7.706732194010808,1.0468117877719286e-05,0.022744302720315003,0.02277244314982225,0.9810638328328131
2612,0.0003599303398195344,-11.46777315928847,7.708401237377058,7.707136451195001,1.0461762430662208e-05,0.022739789794631118,0.022767913720846675,0.9810675610482289
2613,0.0003597881002843339,-11.468380235762185,7.708804839800158,7.707540549859616,1.045541333460864e-05,0.022735279518286987,0.02276338695725197,0.981071287090524
2614,0.00035964597205065803,-11.468987074025968,7.70920828421342,7.707944490128023,1.0449070580737736e-05,0.02273077188870522,0.02275886285643903,0.9810750109617985
2615,0.0003595039549885448,-11.469593674265312,7.70961157073962,7.708348272123446,1.044273416024425e-05,0.022726266903311823,0.02275434141581211,0.9810787326641489
2616,0.00035936204896822174,-11.470200036665494,7.710014699501389,7.708751895968968,1.0436404064338563e-05,0.02272176455953623,0.02274982263277898,0.981082452199669
2617,0.0003592202538601265,-11.470806161411573,7.71041767062122,7.709155361787527,1.0430080284246702e-05,0.022717264854811466,0.022745306504751015,0.9810861695704508
2618,0.0003590785695349025,-11.471412048688398,7.710820484221462,7.70955866970192,1.0423762811210226e-05,0.02271276778657395,0.022740793029143024,0.9810898847785818
2619,0.0003589369958633652,-11.472017698680592,7.711223140424321,7.709961819834801,1.0417451636486322e-05,0.02270827335226376,0.022736282203373537,0.9810935978261482
2620,0.00035879553271656067,-11.472623111572574,7.711625639351864,7.71036481230868,1.0411146751347579e-05,0.022703781549324224,0.022731774024864333,0.9810973087152325
2621,0.00035865417996573163,-11.473228287548547,7.712027981126013,7.710767647245928,1.040484814708209e-05,0.02269929237520219,0.022727268491040786,0.9811010174479147
2622,0.00035851293748231336,-11.4738332267925,7.712430165868552,7.71117032476877,1.0398555814993388e-05,0.022694805827347987,0.02272276559933175,0.9811047240262719
2623,0.0003583718051379248,-11.474437929488206,7.712832193701123,7.711572844999295,1.0392269746400435e-05,0.022690321903215457,0.022718265347169652,0.9811084284523786
2624,0.00035823078280441473,-11.475042395819225,7.713234064745227,7.711975208059445,1.0385989932637543e-05,0.02268584060026179,0.022713767731990308,0.9811121307283063
2625,0.00035808987035380695,-11.475646625968908,7.713635779122224,7.712377414071024,1.0379716365054348e-05,0.022681361915947634,0.022709272751233002,0.9811158308561237
2626,0.0003579490676583252,-11.47625062012039,7.714037336953334,7.712779463155693,1.037344903501582e-05,0.022676885847737086,0.02270478040234056,0.9811195288378973
2627,0.0003578083745904099,-11.476854378456595,7.714438738359636,7.713181355434972,1.0367187933902208e-05,0.02267241239309768,0.02270029068275922,0.9811232246756897
2628,0.0003576677910226674,-11.477457901160234,7.714839983462072,7.713583091030244,1.0360933053108984e-05,0.0226679415495004,0.022695803589938744,0.981126918371562
2629,0.00035752731682793705,-11.478061188413808,7.715241072381441,7.7139846700627475,1.0354684384046816e-05,0.022663473314419577,0.02269131912133224,0.9811306099275714
2630,0.0003573869518792197,-11.478664240399603,7.715642005238405,7.714386092653584,1.0348441918141593e-05,0.022659007685333053,0.022686837274396424,0.9811342993457731
2631,0.00035724669604971946,-11.479267057299705,7.716042782153485,7.714787358923712,1.034220564683424e-05,0.022654544659721842,0.022682358046591165,0.9811379866282195
2632,0.00035710654921287683,-11.479869639295977,7.716443403247062,7.7151884689939525,1.033597556158091e-05,0.022650084235070596,0.02267788143538003,0.9811416717769598
2633,0.0003569665112422598,-11.480471986570079,7.716843868639383,7.715589422984987,1.0329751653852767e-05,0.022645626408867282,0.022673407438229952,0.981145354794041
2634,0.0003568265820116935,-11.48107409930346,7.717244178450551,7.715990221017356,1.0323533915136025e-05,0.022641171178603186,0.022668936052611183,0.9811490356815066
2635,0.00035668676139515503,-11.481675977677355,7.717644332800532,7.716390863211462,1.031732233693194e-05,0.02263671854177307,0.022664467275997496,0.9811527144413983
2636,0.00035654704926683234,-11.482277621872793,7.718044331809156,7.716791349687568,1.031111691075675e-05,0.02263226849587509,0.02266000110586616,0.9811563910757544
2637,0.00035640744550109846,-11.482879032070596,7.718444175596112,7.717191680565801,1.03049176281416e-05,0.022627821038410677,0.022655537539697616,0.9811600655866106
2638,0.00035626794997253684,-11.483480208451377,7.718843864280953,7.717591855966145,1.0298724480632538e-05,0.02262337616688457,0.022651076574975802,0.9811637379760004
2639,0.0003561285625559157,-11.484081151195538,7.719243397983095,7.717991876008449,1.0292537459790566e-05,0.022618933878805054,0.02264661820918814,0.9811674082459535
2640,0.0003559892831261838,-11.484681860483272,7.719642776821814,7.718391740812423,1.0286356557191497e-05,0.02261449417168363,0.02264216243982534,0.9811710763984981
2641,0.00035585011155849546,-11.485282336494572,7.720042000916252,7.71879145049764,1.0280181764425932e-05,0.02261005704303512,0.022637709264381464,0.9811747424356589
2642,0.00035571104772820174,-11.485882579409216,7.720441070385413,7.719191005183533,1.0274013073099319e-05,0.022605622490377796,0.022633258680354082,0.9811784063594582
2643,0.0003555720915108213,-11.486482589406776,7.720839985348162,7.7195904049894,1.0267850474831836e-05,0.022601190511233184,0.02262881068524399,0.9811820681719154
2644,0.0003554332427820943,-11.48708236666662,7.72123874592323,7.719989650034402,1.0261693961258392e-05,0.022596761103126205,0.02262436527655547,0.9811857278750475
2645,0.0003552945014179196,-11.48768191136791,7.721637352229212,7.720388740437563,1.0255543524028557e-05,0.022592334263585,0.022619922451796032,0.9811893854708685
2646,0.0003551558672944215,-11.488281223689597,7.722035804384565,7.720787676317766,1.0249399154806612e-05,0.022587909990141094,0.02261548220847665,0.9811930409613899
2647,0.00035501734028789097,-11.488880303810433,7.722434102507611,7.721186457793763,1.024326084527144e-05,0.022583488280329328,0.022611044544111576,0.9811966943486207
2648,0.00035487892027480643,-11.48947915190896,7.722832246716537,7.721585084984168,1.0237128587116524e-05,0.022579069131687828,0.02260660945621845,0.9812003456345667
2649,0.0003547406071318501,-11.490077768163514,7.7232302371293935,7.721983558007458,1.0231002372049928e-05,0.022574652541758024,0.022602176942318215,0.9812039948212316
2650,0.0003546024007358788,-11.490676152752233,7.723628073864095,7.722381876981974,1.0224882191794231e-05,0.02257023850808461,0.022597746999935102,0.981207641910616
2651,0.0003544643009639571,-11.491274305853043,7.724025757038424,7.722780042025922,1.0218768038086528e-05,0.022565827028215607,0.022593319626596758,0.9812112869047179
2652,0.00035432630769331535,-11.49187222764367,7.724423286770025,7.723178053257372,1.0212659902678401e-05,0.02256141809970229,0.022588894819834077,0.9812149298055332
2653,0.00035418842080138274,-11.492469918301634,7.724820663176409,7.723575910794258,1.0206557777335867e-05,0.02255701172009924,0.022584472577181294,0.9812185706150544
2654,0.0003540506401657792,-11.49306737800425,7.725217886374953,7.723973614754382,1.0200461653839374e-05,0.022552607886964338,0.022580052896175984,0.9812222093352716
2655,0.00035391296566430634,-11.493664606928634,7.7256149564828975,7.724371165255406,1.0194371523983722e-05,0.022548206597858642,0.022575635774358935,0.9812258459681725
2656,0.00035377539717495603,-11.494261605251701,7.726011873617352,7.724768562414863,1.0188287379578039e-05,0.022543807850346455,0.02257122120927422,0.981229480515742
2657,0.0003536379345759016,-11.494858373150155,7.726408637895291,7.725165806350147,1.018220921244585e-05,0.022539411641995456,0.02256680919846932,0.9812331129799622
2658,0.0003535005777455062,-11.495454910800502,7.726805249433555,7.725562897178519,1.0176137014424934e-05,0.022535017970376506,0.022562399739494948,0.9812367433628127
2659,0.0003533633265623141,-11.496051218379048,7.727201708348852,7.7259598350171075,1.0170070777367317e-05,0.022530626833063713,0.022557992829905064,0.9812403716662705
2660,0.00035322618090507157,-11.496647296061896,7.727598014757753,7.726356619982904,1.0164010493139248e-05,0.022526238227634332,0.022553588467256837,0.98124399789231
2661,0.0003530891406526806,-11.497243144024946,7.727994168776703,7.726753252192771,1.015795615362122e-05,0.02252185215166906,0.022549186649110896,0.9812476220429032
2662,0.0003529522056842613,-11.4978387624439,7.728390170522007,7.727149731763434,1.0151907750707838e-05,0.0225174686027516,0.022544787373030905,0.9812512441200189
2663,0.00035281537587907686,-11.498434151494253,7.728786020109843,7.727546058811485,1.0145865276307922e-05,0.02251308757846906,0.022540390636584005,0.9812548641256238
2664,0.0003526786511166209,-11.499029311351306,7.729181717656251,7.727942233453383,1.0139828722344341e-05,0.022508709076411636,0.02253599643734041,0.9812584820616815
2665,0.0003525420312765335,-11.499624242190158,7.729577263277145,7.728338255805458,1.0133798080754047e-05,0.022504333094172747,0.022531604772873633,0.9812620979301541
2666,0.0003524055162386725,-11.500218944185711,7.729972657088302,7.728734125983902,1.0127773343488033e-05,0.022499959629349,0.022527215640760392,0.9812657117329997
2667,0.0003522691058830336,-11.500813417512662,7.73036789920537,7.729129844104778,1.0121754502511348e-05,0.022495588679540306,0.02252282903858072,0.9812693234721744
2668,0.00035213280008984226,-11.501407662345509,7.730762989743863,7.729525410284016,1.0115741549803036e-05,0.0224912202423497,0.022518444963917843,0.981272933149632
2669,0.0003519965987394658,-11.502001678858557,7.731157928819167,7.729920824637413,1.0109734477356035e-05,0.02248685431538333,0.02251406341435814,0.9812765407673237
2670,0.00035186050171247984,-11.502595467225904,7.731552716546533,7.730316087280635,1.0103733277177315e-05,0.02248249089625072,0.022509684387491357,0.9812801463271976
2671,0.0003517245088896392,-11.503189027621458,7.731947353041083,7.730711198329217,1.009773794128764e-05,0.02247812998256438,0.022505307880910267,0.9812837498311995
2672,0.00035158862015186916,-11.503782360218924,7.732341838417809,7.731106157898561,1.0091748461721713e-05,0.022473771571940065,0.02250093389221096,0.9812873512812728
2673,0.0003514528353802653,-11.504375465191808,7.7327361727915696,7.731500966103939,1.0085764830528093e-05,0.02246941566199676,0.022496562418992762,0.9812909506793582
2674,0.0003513171544561436,-11.504968342713425,7.733130356277097,7.73189562306049,1.007978703976907e-05,0.022465062250356455,0.022492193458858067,0.9812945480273936
2675,0.00035118157726096483,-11.505560992956887,7.733524388988987,7.732290128883224,1.0073815081520795e-05,0.022460711334644418,0.022487827009412507,0.9812981433273151
2676,0.00035104610367638474,-11.506153416095112,7.733918271041713,7.732684483687021,1.0067848947873145e-05,0.022456362912489047,0.022483463068264972,0.9813017365810554
2677,0.00035091073358422447,-11.506745612300817,7.734312002549611,7.733078687586628,1.0061888630929736e-05,0.022452016981521897,0.022479101633027444,0.9813053277905449
2678,0.0003507754668664998,-11.507337581746528,7.734705583626894,7.733472740696665,1.0055934122807867e-05,0.022447673539377617,0.02247474270131513,0.9813089169577118
2679,0.0003506403034054039,-11.50792932460457,7.735099014387641,7.733866643131617,1.0049985415638543e-05,0.022443332583694072,0.02247038627074643,0.9813125040844815
2680,0.00035050524308329116,-11.50852084104708,7.735492294945804,7.734260395005845,1.0044042501566318e-05,0.0224389941121121,0.022466032338942746,0.9813160891727766
2681,0.0003503702857827096,-11.509112131245992,7.735885425415204,7.734653996433575,1.0038105372749452e-05,0.02243465812227582,0.02246168090352883,0.9813196722245178
2682,0.00035023543138639694,-11.509703195373051,7.736278405909536,7.735047447528909,1.0032174021359709e-05,0.02243032461183235,0.022457331962132423,0.9813232532416227
2683,0.00035010067977724285,-11.510294033599804,7.736671236542362,7.735440748405813,1.0026248439582451e-05,0.02242599357843197,0.02245298551238448,0.9813268322260068
2684,0.0003499660308383181,-11.5108846460976,7.73706391742712,7.735833899178131,1.0020328619616596e-05,0.022421665019728164,0.022448641551919203,0.9813304091795827
